id,name,type,industry
Domain_ad0543df3039b880d2727ee0c3b181c8b4bf6bb17213a6480bd4267b80b6ed94,ad0543df30.com,Domain,[]
Domain_660865a9af1734599a8f4697da2f483bfb6d591d5f96227b4a90165fcc425c99,660865a9af.com,Domain,"['A', 'B']"
Domain_7a45d22f0bff3ac1a0d196b9d52f235e33e0d0f67d826f3c145e45b06d3c4d9b,7a45d22f0b.com,Domain,['B']
Domain_506fba493cea90cf6b48add336927316743d4120751bf6f1ea3045a9e45270ef,506fba493c.com,Domain,['B']
IP_f9b588fa3410ab89fa0e50b011c9ac8ddfa4a3125ea3df13fa4598faa5e15f8a,45.114.xxx.xxx,IP,
Domain_8639200a01d5320f9d22eea6f93bede410d011f9047ae1c9afcf53f597bb7012,8639200a01.com,Domain,[]
Domain_141c75aa1f0bb10a7c86c9f7a4e6696b7142a7eb81de8381d06de4ead992a1c9,141c75aa1f.com,Domain,['B']
Domain_78ec5fba18e76dc6afcf9ec96ace07a0c3c5cc5d15d995fc55615dc9506784a8,78ec5fba18.com,Domain,['G']
Domain_6cfe32c778eaab604b394f7a83ac8f21b125465057ab7faeacef27a6798d141e,6cfe32c778.com,Domain,['B']
Domain_8161f027584d5ccd9cc978af4b5296647a6cbcf6ffe4b18f9f9b5a645427e9f4,8161f02758.com,Domain,['B']
Domain_3f9865a6fe4494c43f09253c9afdc087076eb199b86287935079e0edf7048817,3f9865a6fe.com,Domain,['B']
Domain_35a7c70f7617cb057a56f81583037996d8bf044777a9faf67febbf8841dc4c75,35a7c70f76.com,Domain,[]
Domain_e91d6d293c60e79579a7bc1f82dae14e1bde111f092286eaf4cfb046c5af9373,e91d6d293c.com,Domain,"['I', 'B']"
Domain_4a8203fe66f5893f6aa827c04926afbb6638e6bc1664e8bdb262220cff721c94,4a8203fe66.com,Domain,"['I', 'B']"
Domain_b1471c6ec163d8b35de4c0c3116e2c82c33a28a7c4dc7c828f73df6c315e95c9,b1471c6ec1.com,Domain,['B']
Domain_c466c9f02403b2bfe550bc6f56028e66b8d1f5fa4e269d34532081d4a8d03e72,c466c9f024.com,Domain,['B']
Domain_3b0c38b33fcbed17aaa26e62759356faf862d5e7a0810fe3aa3b971c51f6ec29,3b0c38b33f.com,Domain,['A']
Domain_e7e50beb56998e29222180402ebde54f781e99637a93ae90067a1a4bece72786,e7e50beb56.com,Domain,['A']
Domain_f3fb77cf1547e8d4c1138faa8a0c2431c05fce6b11b60fa5db9a2444b6b1ebda,f3fb77cf15.com,Domain,['B']
Domain_4d5635ebeb8b3ef34747f4b95cb53cdaa2fb62aa01449ee8152ce9dc426de4e7,4d5635ebeb.com,Domain,['A']
Domain_023faf7b17d77019626f8006046f901f172c08997ff4b1604ffbf074b85e0b1b,023faf7b17.com,Domain,['B']
Domain_5f0d926c5a65c4ec40f5cb2c81af8d060191ff9677a8026cffc83d708eee179c,5f0d926c5a.com,Domain,"['C', 'B']"
Domain_41255af261eb2d0b0476bba2ba6a5db7493c6f4dce48ab936f8389e2ee2180b6,41255af261.com,Domain,['B']
Domain_bd9563220ca0609134908dc0ca6a42f97dee53bc445613d68d88e92d724ad570,bd9563220c.com,Domain,['B']
Domain_dd0028e7b5b8fe070a2240ade0c7e5adb4825e347e28b59bd88f82122c71f54f,dd0028e7b5.com,Domain,['B']
Domain_6dab9b0fb0724a33de5998ef5c57821bfef4a1468c62432d6957bef4653e96da,6dab9b0fb0.com,Domain,"['A', 'B']"
Domain_e42a67eb8bc332b7b8aad61679c1ae0a88f496614cfaa1ef5499611be89b7396,e42a67eb8b.com,Domain,"['C', 'B']"
Domain_2add83e93081d2b2298f12f2975df3ed19d1fd6cf4a1d5931c69b44be09c61f7,2add83e930.com,Domain,['B']
Domain_bff017642062432492336e1aec381a16ea7d4f632a33c042ccaac0725dc18b3c,bff0176420.com,Domain,['B']
Domain_0a26f2cbfe6b2273eb53e094ba72f904b0c2407ffcf70eac6e97d707cd3b98fa,0a26f2cbfe.com,Domain,['B']
Domain_4e4927a5b98cca70078666f7a4e58aaeffe2fd90122164526906a460b43a9a4a,4e4927a5b9.com,Domain,['B']
Domain_ca202cf9ed18ce03f2832eef83297a4b0f9674855b0aaf6533f217005319d05e,ca202cf9ed.com,Domain,['B']
Domain_27e68ae86d9d57a6d24f6e3a5861822223a854e5ffc1ca12b01ecf5aeb72a8b7,27e68ae86d.com,Domain,['B']
Domain_0c5572b5f21ec221e2a9209931cb9d8a947988ca1a5bdb6542e3fa31bafa923b,0c5572b5f2.com,Domain,[]
Domain_8659e9de39a88dc208eae9c4eab0791afd0406142fd7220cac3e7793dc802a43,8659e9de39.com,Domain,['B']
Domain_c32e7ba17981fbea90868e70f0686a9a783bbb1b0f6e2c16c149081366739cd1,c32e7ba179.com,Domain,['B']
Domain_eb8045a3bee10f794e84c11a7e781f9f0886e3965445ad3b790502b98d8b2e0b,eb8045a3be.com,Domain,['B']
Domain_ba8872e0d2966aac09a436f6f6773e341fc6d59959f332cf62b81d6325751341,ba8872e0d2.com,Domain,['B']
IP_9a8368b0eadb33ab93a1febb8af6ccaa1db295282a5fad619de9f9ae8ca219e9,164.88.xxx.xxx,IP,
Domain_78fbdf3b2080766aca017c8c63e1784f5768a85bba92729921c41699c3e1257a,78fbdf3b20.com,Domain,[]
Domain_0e08da0fdfaa185ee04dc3e4576a74ac51b6cd5faa0c2d2841a44b8561f0dfdb,0e08da0fdf.com,Domain,"['C', 'B']"
Domain_574b6a875e243e6326915ad9654ec733736f6117205344591d25a9fb5b5cf19b,574b6a875e.com,Domain,"['C', 'B']"
Domain_424902f5af979b139c72a07075f7a3496c3a0b2c8cb5774363f082aa14f3e606,424902f5af.com,Domain,['B']
Domain_cdf3d0524c5233dbe24b78537b92d8939acd6e8409d0ca2ab1028e3253c61e1a,cdf3d0524c.com,Domain,['B']
Domain_02c0fa6a650fadeddf6f982c408d6017251f616873666506541e233b671c7b57,02c0fa6a65.com,Domain,['B']
Domain_57988990625a0d9b8b096ffa4653e9b57a1c868aabb27cc0bf2929cfbf5d3041,5798899062.com,Domain,['B']
Domain_7dbd0a76b26aae324fdcaee55d9490ebf89c8ef3bc6a1d097c7adebde4700dc6,7dbd0a76b2.com,Domain,['B']
Domain_e3b05561be9b39f05b641e605ce12639faf0f71c0716c7fcf360714f220a5270,e3b05561be.com,Domain,['B']
Domain_8267bf7948dd966c005595f177942954dd2d2b99f8f72bd66fa9751c5069e2b7,8267bf7948.com,Domain,['A']
Domain_8fff23d93f32070acba0fbaaa86a4352ba5dc7176a1e752cd4ccdf30273b0637,8fff23d93f.com,Domain,['B']
Domain_b63c7cacf6da60b73afba1f2db198263b0448c515e852ecaa6fefbe736e0672e,b63c7cacf6.com,Domain,['B']
Domain_02626e108b5f9cc155df02655c28dbe70cbf167728a066e2e1289900b9e6bdc5,02626e108b.com,Domain,['B']
Domain_632a74b20d3a373852cfd2daf97c3d8617493b64b05456e2fa86f1c60fb7f886,632a74b20d.com,Domain,[]
Domain_7de66fb3aeef7252fb6ac69aefd61afa87fe314476ef0bc84316c742440d5e59,7de66fb3ae.com,Domain,['B']
Domain_648f1ccb1d0ad3efc4c828622b4a81cf70e25d36b260bf7f5e835cbe802f566c,648f1ccb1d.com,Domain,['B']
Domain_0918c4f873c19166198ed476c08aed4c3edf60f2374bdeb299e8d2e14476e84b,0918c4f873.com,Domain,['B']
Domain_f2f487048cc80a69829ca765123541b882d5f059637e714b769ce2366abbfbb9,f2f487048c.com,Domain,['B']
Domain_37a539fe1149b6595c9e6092507c72b18c9e2987a731643ba03e615c0e923cf2,37a539fe11.com,Domain,['G']
Domain_845ed9a582f84bb952f33935a438abbddefc67c57a883b96a19e92a9eb74819a,845ed9a582.com,Domain,"['C', 'B']"
Domain_762f7982d7b64910aa69e35dc13c855937bfb360b757cde9358ab249beaf7151,762f7982d7.com,Domain,[]
Domain_44955122d8dbce4deda218f875ecae1bb0eabc53f065ab928db80fc9d028832a,44955122d8.com,Domain,['B']
Domain_16023ca575a5928cae1bedd9cc05931b6ee0b16b89b7d73b92a77edf9ba3504a,16023ca575.com,Domain,[]
Domain_1c3beec511e99631fbcfc9b275ee1a14fc35f36ff8c9c7072658e5d3681efd71,1c3beec511.com,Domain,['B']
Domain_37d04730f7b0b2670af4ff03a8594981237138df7a5094d53ee8b7f61ba91d69,37d04730f7.com,Domain,['A']
Domain_19a0d8c75fea06d2cfe6708430642376457feb818359d7f7e4ced5d39ad7e9f9,19a0d8c75f.com,Domain,['B']
Domain_fc20eb44dcceaf00fd037d68d8b0939c4d8d034b67132fdd0948dc6a8f1b415f,fc20eb44dc.com,Domain,['B']
Domain_3a8de1bebdd6e128a84f54bfc960c91d4330c97c350e915ff31f572aba8fead8,3a8de1bebd.com,Domain,['B']
Domain_1c9351a71c9d9b4db3cff44933cb8d264f0ef161c8a2e2880d49f2fd6c5579b3,1c9351a71c.com,Domain,['B']
Domain_3898d64e1f0522fbda1aab1deecd0318b0df9ae0677eff68b6b2f3c73f67f0d5,3898d64e1f.com,Domain,['B']
Domain_b9d0b493a328087723d527a96c34942724506123fdc35f3b98f8ce872531d384,b9d0b493a3.com,Domain,['B']
Domain_0ee37b2cc9dd9dbf87d2160d2428ff21b9d9bfc2e829d9026fbaba335b57256d,0ee37b2cc9.com,Domain,"['C', 'B']"
Domain_cc88d5921cda260582115416416bbaddafef87384921238196dd05e0dcb6c252,cc88d5921c.com,Domain,['B']
Domain_4b93868a8909bde18b56bcdcf255cc3a68519339b2e3ffa5162949000df88a5a,4b93868a89.com,Domain,"['C', 'B']"
Domain_f32b45b28799eb70b465e0606e4dee356b6b7e694462cfeb812205176ab45809,f32b45b287.com,Domain,"['C', 'B']"
